;;EPA SWMM Time Series Data
;;South Africa SCS_Type 1_1mm design storm, total rainfall = 1 mm, rain interval = 5 minutes, rain units = mm/hr.
	0:00	0.016
	0:05	0.01601
	0:10	0.016
	0:15	0.016
	0:20	0.01601
	0:25	0.016
	0:30	0.016
	0:35	0.01601
	0:40	0.016
	0:45	0.017
	0:50	0.01699
	0:55	0.017
	1:00	0.017
	1:05	0.01699
	1:10	0.017
	1:15	0.017
	1:20	0.01699
	1:25	0.017
	1:30	0.017
	1:35	0.01699
	1:40	0.017
	1:45	0.018
	1:50	0.018
	1:55	0.018
	2:00	0.018
	2:05	0.018
	2:10	0.018
	2:15	0.018
	2:20	0.018
	2:25	0.018
	2:30	0.018
	2:35	0.018
	2:40	0.019
	2:45	0.01901
	2:50	0.019
	2:55	0.019
	3:00	0.01901
	3:05	0.019
	3:10	0.019
	3:15	0.01901
	3:20	0.019
	3:25	0.02
	3:30	0.01999
	3:35	0.02
	3:40	0.02
	3:45	0.01999
	3:50	0.02
	3:55	0.02
	4:00	0.01999
	4:05	0.021
	4:10	0.021
	4:15	0.021
	4:20	0.021
	4:25	0.021
	4:30	0.021
	4:35	0.021
	4:40	0.02201
	4:45	0.022
	4:50	0.022
	4:55	0.02201
	5:00	0.022
	5:05	0.022
	5:10	0.023
	5:15	0.023
	5:20	0.02299
	5:25	0.023
	5:30	0.023
	5:35	0.02299
	5:40	0.024
	5:45	0.024
	5:50	0.024
	5:55	0.024
	6:00	0.024
	6:05	0.02501
	6:10	0.025
	6:15	0.025
	6:20	0.02501
	6:25	0.02599
	6:30	0.026
	6:35	0.026
	6:40	0.02599
	6:45	0.027
	6:50	0.027
	6:55	0.027
	7:00	0.027
	7:05	0.02801
	7:10	0.028
	7:15	0.028
	7:20	0.029
	7:25	0.029
	7:30	0.02899
	7:35	0.03
	7:40	0.03
	7:45	0.03
	7:50	0.03101
	7:55	0.031
	8:00	0.032
	8:05	0.03199
	8:10	0.032
	8:15	0.033
	8:20	0.033
	8:25	0.034
	8:30	0.03401
	8:35	0.03499
	8:40	0.035
	8:45	0.036
	8:50	0.037
	8:55	0.03701
	9:00	0.03799
	9:05	0.038
	9:10	0.039
	9:15	0.04
	9:20	0.041
	9:25	0.042
	9:30	0.042
	9:35	0.043
	9:40	0.044
	9:45	0.045
	9:50	0.046
	9:55	0.048
	10:00	0.04901
	10:05	0.04999
	10:10	0.05201
	10:15	0.05299
	10:20	0.05501
	10:25	0.057
	10:30	0.05899
	10:35	0.06101
	10:40	0.063
	10:45	0.066
	10:50	0.069
	10:55	0.072
	11:00	0.076
	11:05	0.081
	11:10	0.086
	11:15	0.09199
	11:20	0.099
	11:25	0.108
	11:30	0.12
	11:35	0.13601
	11:40	0.15799
	11:45	0.192
	11:50	0.25601
	11:55	0.429
	12:00	1.003
	12:05	0.429
	12:10	0.256
	12:15	0.192
	12:20	0.158
	12:25	0.136
	12:30	0.12
	12:35	0.108
	12:40	0.099
	12:45	0.092
	12:50	0.086
	12:55	0.081
	13:00	0.076
	13:05	0.072
	13:10	0.069
	13:15	0.066
	13:20	0.063
	13:25	0.061
	13:30	0.059
	13:35	0.057
	13:40	0.055
	13:45	0.053
	13:50	0.052
	13:55	0.05
	14:00	0.049
	14:05	0.048
	14:10	0.04601
	14:15	0.045
	14:20	0.04399
	14:25	0.04301
	14:30	0.042
	14:35	0.042
	14:40	0.04099
	14:45	0.04001
	14:50	0.039
	14:55	0.03799
	15:00	0.038
	15:05	0.037
	15:10	0.03701
	15:15	0.036
	15:20	0.03499
	15:25	0.035
	15:30	0.034
	15:35	0.03401
	15:40	0.033
	15:45	0.033
	15:50	0.03199
	15:55	0.032
	16:00	0.032
	16:05	0.031
	16:10	0.031
	16:15	0.03
	16:20	0.03
	16:25	0.03
	16:30	0.029
	16:35	0.029
	16:40	0.02899
	16:45	0.02801
	16:50	0.028
	16:55	0.028
	17:00	0.027
	17:05	0.027
	17:10	0.027
	17:15	0.027
	17:20	0.026
	17:25	0.026
	17:30	0.02599
	17:35	0.026
	17:40	0.025
	17:45	0.02501
	17:50	0.025
	17:55	0.025
	18:00	0.024
	18:05	0.024
	18:10	0.024
	18:15	0.024
	18:20	0.024
	18:25	0.023
	18:30	0.023
	18:35	0.02299
	18:40	0.023
	18:45	0.023
	18:50	0.02299
	18:55	0.02201
	19:00	0.022
	19:05	0.022
	19:10	0.02201
	19:15	0.022
	19:20	0.022
	19:25	0.021
	19:30	0.021
	19:35	0.021
	19:40	0.021
	19:45	0.021
	19:50	0.021
	19:55	0.021
	20:00	0.02
	20:05	0.02
	20:10	0.01999
	20:15	0.02
	20:20	0.02
	20:25	0.01999
	20:30	0.02
	20:35	0.02
	20:40	0.019
	20:45	0.019
	20:50	0.01901
	20:55	0.019
	21:00	0.019
	21:05	0.01901
	21:10	0.019
	21:15	0.019
	21:20	0.01901
	21:25	0.018
	21:30	0.018
	21:35	0.018
	21:40	0.018
	21:45	0.018
	21:50	0.018
	21:55	0.018
	22:00	0.018
	22:05	0.018
	22:10	0.018
	22:15	0.018
	22:20	0.01699
	22:25	0.017
	22:30	0.017
	22:35	0.01699
	22:40	0.017
	22:45	0.017
	22:50	0.01699
	22:55	0.017
	23:00	0.017
	23:05	0.01699
	23:10	0.017
	23:15	0.017
	23:20	0.016
	23:25	0.016
	23:30	0.01601
	23:35	0.016
	23:40	0.016
	23:45	0.01601
	23:50	0.016
	23:55	0.016
